address,chain,type,confidence,evidence
12nBTeJMfs4wkBaSduGX9495JTeqCSKKE1k6ajz3rC7TyW8j,polkadot,phishing,high,"polkadot-js_phishing"
12BSDyhSV4XXmBXcgKTnsMi6e4ir56ttufiXB36x7v4utRNw,polkadot,phishing,high,"polkadot-js_phishing"
13PD34YRdcLAfwPpuWTbRBDMYXCvzYU5gKkJt5h7hEc6nezv,polkadot,phishing,high,"polkadot-js_phishing"
15TZMmGy3eX6FJqCJHLir4KSnd5ECUukFVvgfEPCuDhe8asx,polkadot,phishing,high,"polkadot-js_phishing"
161tc4jLym61rz84WaxqBiiBovmH2FmnKGVDKcZyquwUxJEg,polkadot,phishing,high,"polkadot-js_phishing"
166a8ThxgaTseVJ5ado3qmyg9YkYfys81uNw94PTZceAmZoX,polkadot,phishing,high,"polkadot-js_phishing"
16C6TrBTi7VohiMguZeSCNPxwqYTR9eWWoQsbwnJ7wtJTD2N,polkadot,phishing,high,"polkadot-js_phishing"
16UDgowT2DEEk73EX2bB5c5HmuvJrLvmWsGomWmyK3CqyzVz,polkadot,phishing,high,"polkadot-js_phishing"
1kkuZEr93AtZL9mDyo2ZBXLm7cjCpABiitieYVhKLFniP2m,polkadot,phishing,high,"polkadot-js_phishing"
134FGPTdSgz7vH2jMHRGNJA53irZ8xJeHauTmowNkfLez3BQ,polkadot,phishing,high,"polkadot-js_phishing"
125NoipEsCbtFHNW9b2oyBpKQue5Rco2KJKveB5QQJLQJKyY,polkadot,phishing,high,"polkadot-js_phishing"
12MxahH5ht8VhJBHtgs5JzaB2BQu3FBc3f5ydi6q9t31AHbg,polkadot,phishing,high,"polkadot-js_phishing"
14h58wtSWXy6sh8F2XhSb87RLQK6puYWFkeyewYnprcxzz9Z,polkadot,phishing,high,"polkadot-js_phishing"
1SApiFKXgNzu6uvbHLPNccfEW72bwX9XuHCm9czsrXsNttv,polkadot,phishing,high,"polkadot-js_phishing"
15aAz55RFFPYTs7P9eWry5AeYy75mgyqJQ4BNspcBPjFonns,polkadot,phishing,high,"polkadot-js_phishing"
13wVdQNmLTyvcxk4ZrXtwUFT1CBHT9s15SXH7EmPpFPHh8c4,polkadot,phishing,high,"polkadot-js_phishing"
12HR9ciHKMmcs7MJhykPUEhSk7ssA1eu7VWZyoLqyZ1os4Uf,polkadot,phishing,high,"polkadot-js_phishing"
167u8YLEEBwENxQnKw8GJwbWWREoWxMGMnVuXW6HcYBXbVc2,polkadot,phishing,high,"polkadot-js_phishing"
123cGxYkVbL6sQg9LJNuQWDCSdbaTpNknhCxSZA4iSP4KoGf,polkadot,phishing,high,"polkadot-js_phishing"
126G1nTbMLY8HxMz976eMHL4ssPJ4ecHjqHonDZCQoteVCDe,polkadot,phishing,high,"polkadot-js_phishing"
12axBK2kdyb4mY5wchM1jJgaG7SQVDN4NgvMGVhMNZahKawB,polkadot,phishing,high,"polkadot-js_phishing"
12F4h3xxcSEiNCaAc8YbKUbwXf6EdE7vnurbQVtpQUh8Y7cf,polkadot,phishing,high,"polkadot-js_phishing"
12YC2YiMMRFKohsYVwLq9qpxV9xwXfmdv5NfKcLJGr678ksV,polkadot,phishing,high,"polkadot-js_phishing"
13a9q2oVqXAKoKCe5fYnFSwo7BwudsWQ7N4nACGRPH8rNAMB,polkadot,phishing,high,"polkadot-js_phishing"
13BHmK34JBDGNzzhtPnNnEqDNqNkNPnkEAfrgQUosoPXqrLG,polkadot,phishing,high,"polkadot-js_phishing"
13dkLdCtfkZubUWnbhKqYasQQcKqS6CxV69QQZ3Yd5Jue5Me,polkadot,phishing,high,"polkadot-js_phishing"
13rLKmhsbfpgR5A2rPZB82RYynECCzbHHvjBJDsUPfC1WQtw,polkadot,phishing,high,"polkadot-js_phishing"
13VPTRk6hqEzsKKHa6DYuBMu36HhaK2jG3DbMw7mL25QUS1H,polkadot,phishing,high,"polkadot-js_phishing"
13WrDtTn49pdAoAbA3ZkwF3RJUxdUdg99UF4JVXfhxxCrkFP,polkadot,phishing,high,"polkadot-js_phishing"
13zbPeSzHt52K14rXgtR5wzQyDo5pNyaBocw2qpyJ3CiMa4Z,polkadot,phishing,high,"polkadot-js_phishing"
14kTcefWWMQc5S5Ue5cK8LBT4m1GsztLMeE5TqQVjXhzkQgu,polkadot,phishing,high,"polkadot-js_phishing"
14TCQ42swVnhyR1v1WGmRoKfrxB8qosZwdsUfG3LQCPn4ioe,polkadot,phishing,high,"polkadot-js_phishing"
14zPnRCpbFRjsVnJ4PXvYpubE7PM5AxLZP1RFABJAhp6H3iC,polkadot,phishing,high,"polkadot-js_phishing"
1514vFFYZexTLh9qeUvkB6hMS1PybkTiVbUb3eCjSVm4dKh4,polkadot,phishing,high,"polkadot-js_phishing"
15cvcdCWaxk17pugVAu6hHMZ7qE1YhURif1k79Q6mjvxAWrq,polkadot,phishing,high,"polkadot-js_phishing"
15hjsTUn17rzHhoFGDEcGgwA9HfSeR8F6VaMzTEcYQKLwaCk,polkadot,phishing,high,"polkadot-js_phishing"
164xfx9ZJUgyerpwaUS1DbfwfQrmbBHkZZECmG63RuTU1jdZ,polkadot,phishing,high,"polkadot-js_phishing"
16LfnXqD8QUytp1t3PkZeuML2y3QJLCM9qANbqwUTSuaiwha,polkadot,phishing,high,"polkadot-js_phishing"
16Wfq2PKPkUtPKDX2DbpRqmTdnewGueVKd7823vY9GtKUigL,polkadot,phishing,high,"polkadot-js_phishing"
1MzTtCsg424kxC54PPLWajvGsXwkjyVN8n5EAszwbdJu5DD,polkadot,phishing,high,"polkadot-js_phishing"
1tCUSnrb7bPNKNvdfBhejKwK2r52pKN9MbReQAFyv6YTw6e,polkadot,phishing,high,"polkadot-js_phishing"
1Tv9SryHw1NhqKbuwWD2TCjV3mQ7h9qGuP5MJXVjnw8o7uU,polkadot,phishing,high,"polkadot-js_phishing"
16JeATU8HazNbaMkpNW2niozWgNu1A6dx5u2kKs7pZaS4Vze,polkadot,phishing,high,"polkadot-js_phishing"
125W1NSHM63kKp1xTrKgUijAMMKKm8kwgydXKno6VNhKs77i,polkadot,phishing,high,"polkadot-js_phishing"
14MrAYGMmV9Yy2JDQQUzvPS6zQUyXHNLrNLV8bLtPV4K7otN,polkadot,phishing,high,"polkadot-js_phishing"
1X3M7sGA1Nbgd8Qh45uqdQMPNFXSHbWnvPp6CkQ9Ttp46dQ,polkadot,phishing,high,"polkadot-js_phishing"
14XBrkiqCJMLaA3nyFb747PMoPv2zn7XiCCuP8AHS5uYL4cc,polkadot,phishing,high,"polkadot-js_phishing"
15MGfKyXwLuuBndsiz25CJXjzR7Xp4SwTXkYJR2nNY5MGrPE,polkadot,phishing,high,"polkadot-js_phishing"
1WeNyi3dTjq6WCEvJrsrqBH2ChRWARosUTbEwVFyVFscsx1,polkadot,phishing,high,"polkadot-js_phishing"
13wP3jcfC6peD5YrARcPoUseqPAoQGqpcFNfhRawEV3sGWTW,polkadot,phishing,high,"polkadot-js_phishing"
13CAYfDb81EmMFCpwjVbPU5xTae9pR7jG9v2XNK7QVQrtbr,polkadot,phishing,high,"polkadot-js_phishing"
16TgJmXHJgQSmKa7uxqrB269FEbDpQqxeB3vzv1Z2HEJA6TM,polkadot,phishing,high,"polkadot-js_phishing"
12dSc5yYFWgxir8QfRDYPBGKPUCZFarthG17TJgUUnBjWCNJ,polkadot,phishing,high,"polkadot-js_phishing"
12PZN4A6LE2sNr9A7a2whDC3kLWYFBqc1bV5aAnTpGqJNyRD,polkadot,phishing,high,"polkadot-js_phishing"
13afnZRWDqmaRapMg6URQkDEnoxuVzHUCYo2v61dXaKHdgBB,polkadot,phishing,high,"polkadot-js_phishing"
13xuoAwwqfZuyAsRuUBasa8AhjdqzRbdyS3m52Lu6oCpFQRv,polkadot,phishing,high,"polkadot-js_phishing"
1461Dsvr9GmkRjUkdJcYGP6HFygwQeZcspc6W5QgJVAT59yt,polkadot,phishing,high,"polkadot-js_phishing"
14gWkqi6J3U4mcRTCi7yy824S2GepSNqpM4xNjLTCzGQpCst,polkadot,phishing,high,"polkadot-js_phishing"
